"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPP";"SPPPr";"SAPP";"QPPa";"QPPr";"QPA";"IPT"
"943";"28005015007P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"944";"28005015008P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";21;0;0;0;0;0;0;0
"945";"28005015009P1";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";17;0;1;0;0;0,0588235294117647;0;0,0196078431372549
"946";"28005015010P0";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"947";"28005015011P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";24;0;2;25;0;0,0833333333333333;1;0,361111111111111
"948";"28005015012P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"949";"28005015013P9";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"950";"28005015014P5";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";18;0;0;0;0;0;0;0
"951";"28005015070P2";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"952";"28005015071P9";NA;NA;NA;NA;NA;NA;17;0;0;0;0;0;0;0
"953";"28005015073P1";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"954";"28006011001P7";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"955";"28006011002P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";17;0;0;1;0;0;0,0588235294117647;0,0196078431372549
"956";"28006011003P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"3";20;0;0;0;0;0;0;0
"957";"28006011004P6";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"958";"28006011005P2";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"5";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"959";"28006011007P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";18;0;0;3;0;0;0,166666666666667;0,0555555555555556
"960";"28006011008P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";22;0;0;0;0;0;0;0
"961";"28006011009P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"962";"28006011010P6";"ENSINO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"963";"28006011011P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";18;0;0;1;0;0;0,0555555555555556;0,0185185185185185
"964";"28006011012P9";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";18;2;0;0;0,111111111111111;0;0;0,037037037037037
"965";"28006011013P5";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";19;0;0;0;0;0;0;0
"966";"28006011014P1";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"967";"28006011015P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"968";"28006011170P3";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"969";"28006011171P0";"ENSINO";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";20;0;0;0;0;0;0;0
"970";"28007018001P3";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1998;"ACADÊMICO";"3";15;2;0;0;0,133333333333333;0;0;0,0444444444444444
"971";"28007018003P6";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"5";17;6;4;0;0,352941176470588;0,235294117647059;0;0,196078431372549
"972";"28007018004P2";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";19;0;1;0;0;0,0526315789473684;0;0,0175438596491228
"973";"28007018005P9";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"4";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"974";"28007018006P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"975";"28007018007P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";18;0;1;0;0;0,0555555555555556;0;0,0185185185185185
"976";"28007018008P8";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";14;10;1;0;0,714285714285714;0,0714285714285714;0;0,261904761904762
"977";"28007018009P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"978";"28007018010P2";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"3";11;4;0;0;0,363636363636364;0;0;0,121212121212121
"979";"28007018011P9";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";19;0;0;1;0;0;0,0526315789473684;0,0175438596491228
"980";"28007018012P5";"MATERIAIS";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"981";"28007018013P1";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;0;0;1;0;0;0,0666666666666667;0,0222222222222222
"982";"28007018014P8";"ENSINO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"983";"28007018015P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"984";"28007018016P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";15;8;5;4;0,533333333333333;0,333333333333333;0,266666666666667;0,377777777777778
"985";"28007018017P7";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"986";"28007018018P3";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"987";"28007018019P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";12;3;0;0;0,25;0;0;0,0833333333333333
"988";"28007018075P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"989";"28008014002P6";"MEDICINA I";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";20;6;1;1;0,3;0,05;0,05;0,133333333333333
"990";"28008014003P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2006;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"991";"28008014004P9";"MEDICINA II";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";15;7;1;2;0,466666666666667;0,0666666666666667;0,133333333333333;0,222222222222222
"992";"28013018001P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"993";"28013018003P2";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"3";10;0;0;0;0;0;0;0
"994";"28013018004P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"3";12;0;0;3;0;0;0,25;0,0833333333333333
"995";"28013018005P5";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";11;0;0;3;0;0;0,272727272727273;0,0909090909090909
"996";"28013018062P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"4";15;0;0;0;0;0;0;0
"997";"28022017001P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"5";17;3;0;0;0,176470588235294;0;0;0,0588235294117647
"998";"28022017002P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";12;5;0;1;0,416666666666667;0;0,0833333333333333;0,166666666666667
"999";"28022017003P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";17;1;0;1;0,0588235294117647;0;0,0588235294117647;0,0392156862745098
"1000";"28022017004P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";12;4;0;0;0,333333333333333;0;0;0,111111111111111
"1001";"28022017005P0";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"1002";"28022017006P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"1003";"28022017007P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";15;5;1;0;0,333333333333333;0,0666666666666667;0;0,133333333333333
"1004";"28022017008P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"1005";"28022017009P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";11;0;0;0;0;0;0;0
"1006";"28022017010P4";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";11;0;0;0;0;0;0;0
"1007";"28022017011P0";"HISTÓRIA";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";20;0;0;0;0;0;0;0
"1008";"28022017012P7";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"1009";"28023013001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";18;4;1;16;0,222222222222222;0,0555555555555556;0,888888888888889;0,388888888888889
"1010";"28023013002P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";15;3;1;38;0,2;0,0666666666666667;1;0,422222222222222
"1011";"28023013065P0";NA;NA;NA;NA;NA;NA;20;0;0;0;0;0;0;0
"1012";"28024010001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"3";14;2;0;0;0,142857142857143;0;0;0,0476190476190476
"1013";"28048016001P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";23;5;0;0;0,217391304347826;0;0;0,072463768115942
"1014";"28049012001P3";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"1015";"28049012002P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"1016";"29007003002P7";NA;NA;NA;NA;NA;NA;22;0;0;0;0;0;0;0
"1017";"29007003003P3";NA;NA;NA;NA;NA;NA;20;0;0;0;0;0;0;0
"1018";"29007003004P0";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"1019";"29010004001P8";"DIREITO";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"1020";"30001013001P1";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";32;0;0;0;0;0;0;0
"1021";"30001013002P8";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";17;1;0;0;0,0588235294117647;0;0;0,0196078431372549
"1022";"30001013003P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";16;2;0;0;0,125;0;0;0,0416666666666667
"1023";"30001013004P0";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";20;2;0;15;0,1;0;0,75;0,283333333333333
"1024";"30001013005P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";25;6;0;2;0,24;0;0,08;0,106666666666667
"1025";"30001013006P3";"PSICOLOGIA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"1026";"30001013007P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";29;0;0;3;0;0;0,103448275862069;0,0344827586206897
"1027";"30001013008P6";"ECONOMIA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"1028";"30001013010P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";14;0;0;0;0;0;0;0
"1029";"30001013011P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";13;9;1;0;0,692307692307692;0,0769230769230769;0;0,256410256410256
"1030";"30001013012P3";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"3";16;2;0;2;0,125;0;0,125;0,0833333333333333
"1031";"30001013013P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"1032";"30001013014P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";19;0;0;4;0;0;0,210526315789474;0,0701754385964912
"1033";"30001013015P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"1034";"30001013016P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";16;2;0;0;0,125;0;0;0,0416666666666667
"1035";"30001013017P5";"HISTÓRIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"5";19;0;0;0;0;0;0;0
"1036";"30001013018P1";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";24;0;0;0;0;0;0;0
"1037";"30001013019P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";21;0;0;4;0;0;0,19047619047619;0,0634920634920635
"1038";"30001013020P6";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"5";13;0;0;0;0;0;0;0
"1039";"30001013021P2";"QUÍMICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";19;10;0;0;0,526315789473684;0;0;0,175438596491228
"1040";"30001013022P9";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"1041";"30001013023P5";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"1042";"30001013024P1";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"1043";"30001013025P8";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";22;0;0;0;0;0;0;0
"1044";"30001013026P4";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2007;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"1045";"30001013027P0";"DIREITO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"1046";"30001013028P7";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"1047";"30001013029P3";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";14;18;8;1;1;0,571428571428571;0,0714285714285714;0,547619047619048
"1048";"30001013030P1";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";10;1;0;0;0,1;0;0;0,0333333333333333
"1049";"30001013031P8";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";15;0;0;0;0;0;0;0
"1050";"30001013032P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";20;0;0;1;0;0;0,05;0,0166666666666667
"1051";"30001013033P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"1052";"30001013034P7";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"1053";"30001013035P3";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"1054";"30001013036P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";14;2;0;0;0,142857142857143;0;0;0,0476190476190476
"1055";"30001013037P6";"FILOSOFIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"1056";"30001013040P7";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";18;0;0;0;0;0;0;0
"1057";"30001013041P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"1058";"30001013042P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"1059";"30001013044P2";"ENSINO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";10;0;0;0;0;0;0;0
"1060";"30001013045P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";40;0;0;2;0;0;0,05;0,0166666666666667
"1061";"30001013046P5";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"1062";"30001013047P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;6;1;1;0,461538461538462;0,0769230769230769;0,0769230769230769;0,205128205128205
"1063";"30001013048P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";12;1;0;1;0,0833333333333333;0;0,0833333333333333;0,0555555555555556
"1064";"30001013049P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";17;8;0;0;0,470588235294118;0;0;0,156862745098039
"1065";"30001013053P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"1066";"30001013054P8";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";12;0;0;2;0;0;0,166666666666667;0,0555555555555556
"1067";"30001013055P4";"ENSINO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"1068";"30001013056P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"1069";"30001013057P7";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"1070";"30001013103P9";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"1071";"30001013104P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";15;2;0;0;0,133333333333333;0;0;0,0444444444444444
"1072";"30001013105P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"5";14;0;0;0;0;0;0;0
"1073";"30001013106P8";"ENSINO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"1074";"30001013107P4";NA;NA;NA;NA;NA;NA;26;0;0;0;0;0;0;0
"1075";"30004012074P8";NA;NA;NA;NA;NA;NA;424;0;0;0;0;0;0;0
"1076";"30007011001P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"5";13;0;1;3;0;0,0769230769230769;0,230769230769231;0,102564102564103
"1077";"30007011002P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";16;0;0;1;0;0;0,0625;0,0208333333333333
"1078";"30007011003P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"4";14;0;0;1;0;0;0,0714285714285714;0,0238095238095238
"1079";"30010012001P7";"DIREITO";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"1080";"30011019001P3";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"1081";"30011019002P0";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"1082";"30011019003P6";"FARMÁCIA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";10;1;0;0;0,1;0;0;0,0333333333333333
"1083";"30011019005P9";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";8;0;0;0;0;0;0;0
"1084";"30011019006P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";12;0;3;0;0;0,25;0;0,0833333333333333
"1085";"30011019103P0";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"1086";"30013011001P6";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";10;1;0;0;0,1;0;0;0,0333333333333333
"1087";"30014018001P2";"TEOLOGIA";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";14;0;0;0;0;0;0;0
"1088";"30015014001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";21;0;0;0;0;0;0;0
"1089";"30015014002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";20;0;0;0;0;0;0;0
"1090";"31001017001P4";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";43;0;0;0;0;0;0;0
"1091";"31001017002P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"7";54;0;0;0;0;0;0;0
"1092";"31001017003P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";40;0;0;1;0;0;0,025;0,00833333333333333
"1093";"31001017004P3";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";36;1;0;1;0,0277777777777778;0;0,0277777777777778;0,0185185185185185
"1094";"31001017005P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1981;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"1095";"31001017006P6";"QUÍMICA";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"7";56;15;3;2;0,267857142857143;0,0535714285714286;0,0357142857142857;0,119047619047619
"1096";"31001017008P9";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"7";18;6;1;0;0,333333333333333;0,0555555555555556;0;0,12962962962963
"1097";"31001017009P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1964;"ACADÊMICO";"5";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"1098";"31001017011P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"5";34;1;0;0;0,0294117647058824;0;0;0,00980392156862745
"1099";"31001017012P6";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"7";62;2;0;0;0,032258064516129;0;0;0,010752688172043
"1100";"31001017013P2";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"6";18;24;0;0;1;0;0;0,333333333333333
"1101";"31001017014P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";19;0;0;0;0;0;0;0
"1102";"31001017015P5";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"5";22;9;4;0;0,409090909090909;0,181818181818182;0;0,196969696969697
"1103";"31001017016P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";23;1;0;0;0,0434782608695652;0;0;0,0144927536231884
"1104";"31001017017P8";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";49;12;0;0;0,244897959183673;0;0;0,0816326530612245
"1105";"31001017019P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";30;0;0;0;0;0;0;0
"1106";"31001017020P9";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"7";30;0;0;0;0;0;0;0
"1107";"31001017021P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"7";20;0;0;0;0;0;0;0
"1108";"31001017022P1";"FILOSOFIA";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";25;0;0;0;0;0;0;0
"1109";"31001017023P8";"HISTÓRIA";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"6";29;0;0;0;0;0;0;0
