"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"407";"24009016004P4";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"4";0,3125;0,106666666666667;0,625;0,451136363636364;0,373825757575758
"408";"24009016005P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,181818181818182;0,181818181818182;0,487403457623651;0,359349593495935;0,302597353688987
"409";"24009016009P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"4";0,60919540229885;0,375;0,576923076923077;0,474242424242424;0,508840225866088
"410";"24009016012P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,177777777777778;0,62962962962963;0,520104895104895;0,611458333333333;0,484742658961409
"411";"24009016013P3";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,333333333333333;0,612244897959184;0,590909090909091;0,443229166666667;0,494929122217069
"412";"24009016014P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"5";0,4375;0,284090909090909;0,416858433963697;0,384259259259259;0,380677150578466
"413";"24009016017P9";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,215686274509804;0,641509433962264;0,543478260869565;0,495416666666667;0,474022659002075
"414";"24009016018P5";"HISTÓRIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,424242424242424;0,463917525773196;0,568458417849899;0,491379310344828;0,486999419552587
"415";"24009016019P1";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,428571428571429;0,358208955223881;0,539351851851852;0,422222222222222;0,437088614467346
"416";"24009016021P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,575757575757576;0,709677419354839;0,55;0,422435897435897;0,564467723137078
"417";"24009016025P1";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,555555555555555;0,761904761904762;0,549242424242424;0,425;0,572925685425685
"418";"24009016026P8";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,555555555555555;0,323008849557522;0,505208333333333;0,474074074074074;0,464461703130121
"419";"24009016028P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,435897435897436;0,707317073170732;0,498015873015873;0,467105263157895;0,527083911310484
"420";"24009016071P3";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,404761904761905;0,51063829787234;0,697916666666667;0,408888888888889;0,50555143954745
"421";"25001019001P7";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";0,26241134751773;0,23728813559322;0,467521367521368;0,424228395061728;0,347862311423512
"422";"25001019002P3";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,15625;0,0714285714285714;0,406130268199234;0,487820512820513;0,280407338112079
"423";"25001019003P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";0,210526315789474;0,128205128205128;0,764880952380952;0,55515873015873;0,414692781633571
"424";"25001019004P6";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";0,210526315789474;0,201923076923077;0,485149782730075;0,417682926829268;0,328820525567974
"425";"25001019007P5";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,395061728395062;0,160714285714286;0,519823232323232;0,325714285714286;0,350328383036716
"426";"25001019010P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"5";0,458333333333333;0,122448979591837;0,288392857142857;0,595075757575758;0,366062731910946
"427";"25001019012P9";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";0,428571428571429;0,241758241758242;0,514506172839506;0,370138888888889;0,388743683014516
"428";"25001019013P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,666666666666667;0,337837837837838;0,494378591954023;0,335648148148148;0,458632811151669
"429";"25001019015P8";"HISTÓRIA";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,210526315789474;0,242424242424242;0,447483380816714;0,466666666666667;0,341775151424274
"430";"25001019016P4";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,43859649122807;0,225;0,507797270955166;0,437666666666667;0,402265107212476
"431";"25001019017P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1967;"ACADÊMICO";"5";0,487179487179487;0,189189189189189;0,484809027777778;0,333333333333333;0,373627759369947
"432";"25001019018P7";"PSICOLOGIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,272727272727273;0,315789473684211;0,474537037037037;0,37797619047619;0,360257493481178
"433";"25001019019P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";0,192982456140351;0,284090909090909;0,626333333333333;0,408641975308642;0,378012168468309
"434";"25001019020P1";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,588235294117647;0,392857142857143;0,471931689342404;0,552777777777778;0,501450476023743
"435";"25001019022P4";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"3";0,666666666666667;0,526315789473684;0,569004524886878;0,525;0,571746745256807
"436";"25001019023P0";"MEDICINA III";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,452380952380952;0,242424242424242;0,535773366418528;0,526785714285714;0,439341068877359
"437";"25001019024P7";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,642857142857143;0,188679245283019;0,54525;0,566111111111111;0,485724374812818
"438";"25001019026P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,518518518518518;0,22;0,225;0,588194444444444;0,387928240740741
"439";"25001019027P6";"FARMÁCIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,383333333333333;0,219512195121951;0,382595165725865;0,448;0,358360173545287
"440";"25001019028P2";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,647058823529412;0,169230769230769;0,468864407855081;0,589930555555556;0,468771139042704
"441";"25001019029P9";"DIREITO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";0,2;0,169491525423729;0,616666666666667;0,376315789473684;0,34061849539102
"442";"25001019030P7";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";0,444444444444444;0,242857142857143;0,509649122807018;0,420333333333333;0,404321010860485
"443";"25001019031P3";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"6";0,363636363636364;0,21875;0,453942652329749;0,519047619047619;0,388844158753433
"444";"25001019032P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,416666666666667;0,147887323943662;0,509523809523809;0,418859649122807;0,373234362314236
"445";"25001019033P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"6";0,619047619047619;0,357142857142857;0,535714285714286;0,293859649122807;0,451441102756892
"446";"25001019034P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"5";0,5;0,288888888888889;0,544235458028562;0,473850574712644;0,451743730407524
"447";"25001019036P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"6";0,277777777777778;0,0895522388059701;0,390907271999709;0,427352607709751;0,296397474073302
"448";"25001019037P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,45;0,0980392156862745;0,431973241183768;0,458712121212121;0,359681144520541
"449";"25001019038P8";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"6";0,365079365079365;0,189655172413793;0,474833635813672;0,457142857142857;0,371677757612422
"450";"25001019039P4";"MEDICINA I";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"3";0,536231884057971;0,485714285714286;0,524844720496894;0,485069444444444;0,507965083678399
"451";"25001019040P2";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";0,357142857142857;0,233644859813084;0,476530612244898;0,372072072072072;0,359847600318228
"452";"25001019041P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,333333333333333;0,108108108108108;0,480957767722474;0,439814814814815;0,340553505994682
"453";"25001019043P1";"MEDICINA II";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,560606060606061;0,283018867924528;0,509090909090909;0,543103448275862;0,47395482147434
"454";"25001019044P8";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,425925925925926;0,170731707317073;0,489962121212121;0,459848484848485;0,386617059825901
"455";"25001019045P4";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,537634408602151;0,171717171717172;0,501912568306011;0,505284552845528;0,429137175367715
"456";"25001019046P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,444444444444444;0,328571428571429;0,498464611872146;0,444791666666667;0,429068037888671
"457";"25001019048P3";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,385964912280702;0,0869565217391304;0,551923076923077;0,482608695652174;0,376863301648771
"458";"25001019050P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,43859649122807;0,339622641509434;0,503603603603604;0,301736111111111;0,395889711863055
"459";"25001019052P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"3";0,733333333333333;0,483333333333333;0,605263157894737;0,601282051282051;0,605802968960864
"460";"25001019053P7";"MATERIAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,272727272727273;0,193877551020408;0,486344537815126;0,473886328725038;0,356708922571961
"461";"25001019054P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,543859649122807;0,393939393939394;0,590909090909091;0,5;0,507177033492823
"462";"25001019057P2";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,650793650793651;0,403846153846154;0,656084656084656;0,484;0,548681115181115
"463";"25001019058P9";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,431372549019608;0,0816326530612245;0,494390243902439;0,442156862745098;0,362388077182092
"464";"25001019059P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,564102564102564;0,296296296296296;0,51695652173913;0,417156862745098;0,448628061220772
"465";"25001019060P3";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,711111111111111;0,6;0,524193548387097;0,434649122807018;0,567488445576306
"466";"25001019061P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,69047619047619;0,5;0,535353535353535;0,427083333333333;0,538228264790765
"467";"25001019062P6";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"3";0,276190476190476;0,644444444444444;0,537037037037037;0,386434108527132;0,461026516549772
"468";"25001019065P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"5";0,307692307692308;0,805555555555556;1;0,347222222222222;0,615117521367521
"469";"25001019066P1";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,512820512820513;0,173076923076923;0,545138888888889;0,45462962962963;0,421416488603989
"470";"25001019068P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,596491228070175;0,625;0,622115384615385;0,455833333333333;0,574859986504723
"471";"25001019069P0";"ENSINO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,492063492063492;0,25;0,509469696969697;0,410763888888889;0,415574269480519
"472";"25001019072P1";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,490196078431373;0,367647058823529;0,504166666666667;0,5975;0,489877450980392
"473";"25001019073P8";"FARMÁCIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,506666666666667;0,188405797101449;0,423624025652724;0,503611111111111;0,405576900132988
"474";"25001019074P4";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,615384615384615;0,568627450980392;0,503812636165577;0,4875;0,543831175632646
"475";"25001019075P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,543859649122807;0,652173913043478;0,541666666666667;0,498809523809524;0,559127438160619
"476";"25001019077P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,666666666666667;0,466666666666667;0,611111111111111;0,324537037037037;0,51724537037037
"477";"25001019078P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,5;0,714285714285714;0,555555555555556;0,513461538461538;0,570825702075702
"478";"25001019079P6";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"5";0,55;0,25;0,441666666666667;0,519047619047619;0,440178571428571
"479";"25001019080P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,388888888888889;0,5;0,550925925925926;0,388541666666667;0,45708912037037
"480";"25001019081P0";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,69047619047619;0,722222222222222;0,544973544973545;0,518229166666667;0,618975281084656
"481";"25001019082P7";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,266666666666667;0,410714285714286;0,287608225108225;0,481018518518519;0,361501924001924
"482";"25001019083P3";"ECONOMIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,307692307692308;0,739130434782609;0,523529411764706;0,394791666666667;0,491285955226572
"483";"25001019084P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,491228070175439;0,464285714285714;0,542590539541759;0,411904761904762;0,477502271476918
"484";"25001019087P9";"ECONOMIA";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";0,549019607843137;0,6;0,567567567567568;0,377777777777778;0,523591238297121
"485";"25001019088P5";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,595238095238095;0,675;0,6;0,438888888888889;0,577281746031746
"486";"25001019089P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,583333333333333;0,468085106382979;0,64;0,513541666666667;0,551240026595745
"487";"25001019090P0";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,222222222222222;0,704545454545455;0,558035714285714;0,45297619047619;0,484444895382395
"488";"25001019091P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"4";0,5;0,7;0,976190476190476;0,328888888888889;0,626269841269841
"489";"25001019092P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,644444444444444;0,59375;0,620833333333333;0,434259259259259;0,573321759259259
"490";"25001019093P9";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,641025641025641;0,681818181818182;0,548992673992674;0,479444444444444;0,587820235320235
"491";"25001019094P5";"FILOSOFIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,311111111111111;0,529411764705882;0,817708333333333;0,377222222222222;0,508863357843137
"492";"25001019095P1";"ENSINO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,555555555555555;0,458823529411765;0,571428571428571;0,537797619047619;0,530901318860878
"493";"25001019097P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";0,8;0,645161290322581;0,994047619047619;0,498106060606061;0,734328742494065
"494";"25001019156P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,392156862745098;0,55;0,799615975422427;0,477314814814815;0,554771913245585
"495";"25001019157P7";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,833333333333333;0,72972972972973;0,625;0,601851851851852;0,697478728728729
"496";"25002015001P3";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,5;0,228070175438596;0,506283068783069;0,430952380952381;0,416326406293512
"497";"25002015002P0";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";0,388888888888889;0,444444444444444;0,909722222222222;0,277777777777778;0,505208333333333
"498";"25002015003P6";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,777777777777778;0,404761904761905;0,6775;0,541666666666667;0,600426587301587
"499";"25002015005P9";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,740740740740741;0,821428571428571;0,475;0,463888888888889;0,62526455026455
"500";"25002015006P5";"DIREITO";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,3125;0,214285714285714;0,878205128205128;0,324074074074074;0,432266229141229
"501";"25003011001P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,222222222222222;0,4;0,395833333333333;0,412698412698413;0,357688492063492
"502";"25003011002P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,333333333333333;0,21875;0,291071428571429;0,631944444444444;0,368774801587302
"503";"25003011003P2";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,333333333333333;0,282051282051282;0,407738095238095;0,444791666666667;0,366978594322344
"504";"25003011006P1";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1981;"ACADÊMICO";"4";0,214285714285714;0,536585365853659;0,480053191489362;0,337280701754386;0,39205124334578
"505";"25003011010P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";0,711111111111111;0,306122448979592;0,447435897435897;0,581666666666667;0,511584031048317
"506";"25003011011P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,549019607843137;0,282051282051282;0,454645837254533;0,461231884057971;0,436737152801731
"507";"25003011012P1";"ENSINO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,666666666666667;0,402173913043478;0,570625;0,385606060606061;0,506267910079051
"508";"25003011013P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,428571428571429;0,32;0,466447368421053;0,428645833333333;0,410916157581454
"509";"25003011014P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";0,641025641025641;0,52;0,636363636363636;0,461274509803922;0,5646659467983
"510";"25003011015P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,555555555555556;0,5;0,573717948717949;0,439473684210526;0,517186797121008
"511";"25003011017P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,566666666666667;0,354838709677419;0,32797619047619;0,588194444444444;0,45941900281618
"512";"25003011018P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"5";0,611111111111111;0,255813953488372;0,642857142857143;0,453645833333333;0,49085701019749
"513";"25003011019P6";"HISTÓRIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,318181818181818;0,303030303030303;0,381944444444444;0,38125;0,346101641414141
"514";"25003011020P4";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,240740740740741;0,238095238095238;0,410037878787879;0,45;0,334718464405964
"515";"25003011021P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,515151515151515;0,9375;0,545890937019969;0,401282051282051;0,599956125863384
"516";"25003011022P7";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,627450980392157;0,296296296296296;0,490346588439809;0,496825396825397;0,477729815488415
"517";"25003011024P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,0909090909090909;0,638888888888889;0,493939393939394;0,532222222222222;0,438989898989899
"518";"25003011025P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,466666666666667;0,72;0,246739130434783;0,288333333333333;0,430434782608696
"519";"25003011026P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,439393939393939;0,638888888888889;0,636263736263736;0,452564102564103;0,541777666777667
"520";"25003011027P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,285714285714286;0,814814814814815;0,235632183908046;0,347222222222222;0,420845876664842
"521";"25003011028P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,595238095238095;0,617647058823529;0,512187088274045;0,426388888888889;0,53786528280614
"522";"25003011029P1";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,666666666666667;0,641025641025641;0,739583333333333;0,469444444444444;0,629180021367521
"523";"25003011030P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,583333333333333;0,424242424242424;0,56875;0,491203703703704;0,516882365319865
"524";"25003011031P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,571428571428571;0,207547169811321;0,928240740740741;0,486944444444444;0,548540231606269
"525";"25003011032P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,314814814814815;0,686567164179104;0,674450549450549;0,351449275362319;0,506820450951697
"526";"25003011036P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,769230769230769;0,693877551020408;0,57537037037037;0,514285714285714;0,638191101226815
"527";"25003011070P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,541666666666667;0,647058823529412;0,852564102564103;0,381666666666667;0,605739064856712
"528";"25003011071P8";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,452380952380952;0,742857142857143;0,57484593837535;0,478703703703704;0,562196934329287
"529";"25004018006P8";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"4";0,222222222222222;0,08;0,464635854341737;0,585185185185185;0,338010815437286
"530";"25004018008P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,577777777777778;0,472222222222222;0,478803294573643;0,492222222222222;0,505256379198966
"531";"25004018009P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,545454545454545;0,24;0,513244047619048;0,517628205128205;0,45408169955045
