"";"CD_PROGRAMA_IES";"X1";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_MUNICIPIO_PROGRAMA_IES";"NM_AREA_CONHECIMENTO"
"125";"15002012008P0";125;125;3;0;2013;0;4;12;0;0;2;611111111;14;558501684;349404762;414754389;0;0;166666667;55555556;0,166666666666667;"NORTE";"PA";"UFRA";"BEL<c9>M";"RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL"
"126";"15004015004P7";126;126;4;1;2007;0;3;9;0;1;0;925925926;1;730769231;419166667;768965456;0;111111111;0;37037037;0,111111111111111;"NORTE";"PA";"UNAMA";"BEL<c9>M";"PLANEJAMENTO URBANO E REGIONAL"
"127";"15004015005P3";127;127;4;1;2009;0;4;12;0;1;0;805555556;434782609;646537162;371111111;564496609;0;83333333;0;27777778;0,0833333333333333;"NORTE";"PA";"UNAMA";"BEL<c9>M";"ADMINISTRA<c7><c3>O"
"128";"15004015006P0";128;128;4;1;2009;0;3;11;0;0;0;787878788;518518519;533333333;536111111;593960438;0;0;0;0;0;"NORTE";"PA";"UNAMA";"BEL<c9>M";"INTERDISCIPLINAR"
"129";"15004015007P6";129;129;4;1;2014;0;3;10;0;0;0;366666667;328947368;533333333;402777778;407931287;0;0;0;0;0;"NORTE";"PA";"UNAMA";"BEL<c9>M";"DIREITO"
"130";"15006018001P0";130;130;2;0;2005;0;3;17;0;0;0;529411765;322222222;530905906;399537037;445519232;0;0;0;0;0;"NORTE";"PA";"UEPA";"BEL<c9>M";"EDUCA<c7><c3>O"
"131";"15006018002P7";131;131;2;0;2009;0;4;20;0;3;0;533333333;367346939;496996337;570277778;491988597;0;15;0;5;0,15;"NORTE";"PA";"UEPA";"BEL<c9>M";"MICROBIOLOGIA"
"132";"15006018005P6";132;132;2;0;2011;0;3;12;0;0;0;833333333;857142857;722222222;518055556;732688492;0;0;0;0;0;"NORTE";"PA";"UEPA";"BEL<c9>M";"INTERDISCIPLINAR"
"133";"15006018006P2";133;133;2;0;2012;1;3;15;0;3;2;733333333;392857143;828125;47037037;606171462;0;2;133333333;111111111;0,333333333333333;"NORTE";"PA";"UEPA";"BEL<c9>M";"ENSINO"
"134";"15006018007P9";134;134;2;0;2014;1;3;14;0;1;0;595238095;26984127;712698413;471428571;512301587;0;71428571;0;23809524;0,0714285714285714;"NORTE";"PA";"UEPA";"BEL<c9>M";"MEDICINA"
"135";"15010015001P4";135;135;3;0;2012;0;3;12;0;2;0;527777778;578947368;490384615;550438596;53688709;0;166666667;0;55555556;0,166666666666667;"NORTE";"PA";"UFOPA";"SANTAR<c9>M";"ECOLOGIA"
"136";"15010015002P0";136;136;3;0;2009;0;3;19;1;1;0;649122807;78;530573593;516049383;618936446;52631579;52631579;0;35087719;0,105263157894737;"NORTE";"PA";"UFOPA";"SANTAR<c9>M";"CI<ca>NCIAS AMBIENTAIS"
"137";"15010015003P7";137;137;3;0;2013;0;4;19;1;0;0;877192982;543859649;645549058;480864198;636866472;52631579;0;0;1754386;0,0526315789473684;"NORTE";"PA";"UFOPA";"SANTAR<c9>M";"CI<ca>NCIAS AMBIENTAIS"
"138";"15010015004P3";138;138;3;0;2013;0;3;19;2;0;0;754385965;516666667;561111111;478703704;577716862;105263158;0;0;35087719;0,105263157894737;"NORTE";"PA";"UFOPA";"SANTAR<c9>M";"FISIOLOGIA"
"139";"15010015005P0";139;139;3;0;2014;0;3;15;0;0;0;511111111;449275362;764912281;536842105;565535215;0;0;0;0;0;"NORTE";"PA";"UFOPA";"SANTAR<c9>M";"EDUCA<c7><c3>O"
"140";"15025012001P8";140;140;3;0;2012;0;3;14;0;0;1;714285714;846153846;625;497916667;670839057;0;0;71428571;23809524;0,0714285714285714;"NORTE";"PA";"UNIFESSPA";"MARAB<c1>";"INTERDISCIPLINAR"
"141";"15027007039P2";141;141;3;0;2015;0;4;15;0;0;0;4;333333333;584375;363235294;420235907;0;0;0;0;0;"NORTE";"PA";"MPEG";"BEL<c9>M";"ECOLOGIA"
"142";"16003012001P4";142;142;3;0;2003;0;4;17;0;0;0;62745098;532258065;509285714;392333333;515332023;0;0;0;0;0;"NORTE";"TO";"UFT";"PALMAS";"CI<ca>NCIAS AMBIENTAIS"
"143";"16003012002P0";143;143;3;0;2006;0;4;13;0;0;1;384615385;166666667;451410256;3625;341298077;0;0;76923077;25641026;0,0769230769230769;"NORTE";"TO";"UFT";"ARAGUA<cd>NA";"ZOOTECNIA"
"144";"16003012003P7";144;144;3;0;2006;0;4;16;3;3;0;458333333;46;451633444;383333333;438325028;1875;1875;0;125;0,375;"NORTE";"TO";"UFT";"GURUPI";"AGRONOMIA"
"145";"16003012004P3";145;145;3;0;2007;0;4;16;0;0;1;75;659574468;606751337;523412698;634934626;0;0;625;20833333;0,0625;"NORTE";"TO";"UFT";"PALMAS";"PLANEJAMENTO URBANO E REGIONAL"
"146";"16003012005P0";146;146;3;0;2008;0;3;10;3;0;0;8;636363636;625;359375;605184659;3;0;0;1;0,3;"NORTE";"TO";"UFT";"PALMAS";"ENGENHARIA AGR<cd>COLA"
"147";"16003012006P6";147;147;3;0;2008;0;3;12;0;0;0;611111111;65625;598505435;507212885;593269858;0;0;0;0;0;"NORTE";"TO";"UFT";"PORTO NACIONAL";"ECOLOGIA"
"148";"16003012007P2";148;148;3;0;2007;1;3;13;3;1;1;897435897;490196078;599013158;604487179;647783078;230769231;76923077;76923077;128205128;0,384615384615385;"NORTE";"TO";"UFT";"PALMAS";"INTERDISCIPLINAR"
"149";"16003012008P9";149;149;3;0;2010;0;4;19;0;0;0;49122807;195652174;519444444;510714286;429259744;0;0;0;0;0;"NORTE";"TO";"UFT";"ARAGUA<cd>NA";"LETRAS"
"150";"16003012009P5";150;150;3;0;2011;0;3;16;0;0;0;375;666666667;527777778;429166667;499652778;0;0;0;0;0;"NORTE";"TO";"UFT";"PORTO NACIONAL";"GEOGRAFIA"
"151";"16003012010P3";151;151;3;0;2011;1;3;9;2;0;1;925925926;677419355;9;492361111;748926598;222222222;0;111111111;111111111;0,333333333333333;"NORTE";"TO";"UFT";"PALMAS";"ENGENHARIA SANIT<c1>RIA"
"152";"16003012012P6";152;152;3;0;2012;0;3;13;4;0;0;769230769;673913043;75;503125;674067203;307692308;0;0;102564103;0,307692307692308;"NORTE";"TO";"UFT";"PALMAS";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"153";"16003012013P2";153;153;3;0;2012;0;3;7;0;0;0;666666667;558823529;992063492;355555556;643277311;0;0;0;0;0;"NORTE";"TO";"UFT";"PALMAS";"EDUCA<c7><c3>O"
"154";"16003012014P9";154;154;3;0;2012;1;3;11;0;0;8;666666667;660714286;733333333;430952381;622916667;0;0;727272727;242424242;0,727272727272727;"NORTE";"TO";"UFT";"PALMAS";"INTERDISCIPLINAR"
"155";"16003012015P5";155;155;3;0;2013;1;3;13;0;0;1;564102564;46031746;53907563;406862745;4925896;0;0;76923077;25641026;0,0769230769230769;"NORTE";"TO";"UFT";"PALMAS";"INTERDISCIPLINAR"
"156";"16003012016P1";156;156;3;0;2013;0;3;12;2;2;4;666666667;676470588;531746032;423076923;574490052;166666667;166666667;333333333;222222222;0,666666666666667;"NORTE";"TO";"UFT";"GURUPI";"RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL"
"157";"16003012017P8";157;157;3;0;2013;1;3;14;0;0;2;714285714;441176471;701923077;470175439;581890175;0;0;142857143;47619048;0,142857142857143;"NORTE";"TO";"UFT";"PALMAS";"PLANEJAMENTO URBANO E REGIONAL"
"158";"16003012156P8";158;158;3;0;2015;0;3;14;0;0;0;452380952;611111111;580368906;530882353;543685831;0;0;0;0;0;"NORTE";"TO";"UFT";"ARAGUA<cd>NA";"MEDICINA VETERIN<c1>RIA"
"159";"16003012158P0";159;159;3;0;2015;0;3;14;0;0;0;476190476;648148148;813415751;460964912;599679822;0;0;0;0;0;"NORTE";"TO";"UFT";"ARAGUA<cd>NA";"INTERDISCIPLINAR"
"160";"16003012159P7";160;160;3;0;2015;0;3;28;0;0;3;607142857;425287356;592613636;461781609;521706365;0;0;107142857;35714286;0,107142857142857;"NORTE";"TO";"UFT";"PALMAS";"LETRAS"
"161";"16003012161P1";161;161;3;0;2016;0;3;10;0;0;0;766666667;604651163;6;503846154;618790996;0;0;0;0;0;"NORTE";"TO";"UFT";"PALMAS";"COMUNICA<c7><c3>O"
"162";"20001010003P6";162;162;3;0;1993;0;6;20;0;0;0;55;694444444;428108747;413580247;52153336;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"SERVI<c7>O SOCIAL"
"163";"20001010004P2";163;163;3;0;1995;0;3;15;5;0;0;377777778;581395349;511904762;365740741;459204657;333333333;0;0;111111111;0,333333333333333;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"QU<cd>MICA"
"164";"20001010005P9";164;164;3;0;1995;0;4;16;0;0;0;395833333;590909091;527777778;5;503630051;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"ENGENHARIA EL<c9>TRICA"
"165";"20001010006P5";165;165;3;0;1996;0;3;15;3;0;0;711111111;702702703;507941176;638157895;639978221;2;0;0;66666667;0,2;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"INTERDISCIPLINAR"
"166";"20001010008P8";166;166;3;0;1988;0;3;17;0;0;0;411764706;328571429;440689793;444736842;406440692;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"EDUCA<c7><c3>O"
"167";"20001010009P4";167;167;3;0;1999;0;4;31;11;5;0;548387097;234375;462557234;534302326;444905414;35483871;161290323;0;172043011;0,516129032258065;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"MEDICINA"
"168";"20001010011P9";168;168;3;0;2003;0;4;15;0;0;0;622222222;542857143;4875;387698413;510069444;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"SOCIOLOGIA"
"169";"20001010012P5";169;169;3;0;2005;0;3;18;7;0;1;759259259;580645161;481182796;471014493;573025427;388888889;0;55555556;148148148;0,444444444444444;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"ZOOLOGIA"
"170";"20001010013P1";170;170;3;0;2005;0;4;12;0;0;0;138888889;4;302828325;508333333;337512637;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"F<cd>SICA"
"171";"20001010014P8";171;171;3;0;2005;0;3;23;15;0;33;623188406;405063291;487238001;49683908;503082195;652173913;0;1;550724638;2,08695652173913;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"MEDICINA"
"172";"20001010015P4";172;172;3;0;2007;0;4;12;0;0;0;638888889;264705882;315333252;532894737;43795569;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"SA<da>DE COLETIVA"
"173";"20001010017P7";173;173;3;0;2008;0;4;15;2;0;22;266666667;117647059;437766411;437962963;315010775;133333333;0;1;377777778;1,6;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"ODONTOLOGIA"
"174";"20001010019P0";174;174;3;0;2010;0;3;12;0;0;0;166666667;923076923;958333333;734848485;695731352;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"MATEM<c1>TICA"
"175";"20001010020P8";175;175;3;0;2010;0;3;19;0;0;0;789473684;59375;507839661;498958333;59750542;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"INTERDISCIPLINAR"
"176";"20001010021P4";176;176;3;0;2011;0;3;12;0;0;0;583333333;928571429;972222222;507777778;74797619;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"ECONOMIA"
"177";"20001010022P0";177;177;3;0;2011;0;3;13;0;0;0;461538462;543859649;477471807;404901961;47194297;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"178";"20001010023P7";178;178;3;0;2011;1;4;11;7;0;0;575757576;733333333;65;448684211;60194378;636363636;0;0;212121212;0,636363636363636;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"INTERDISCIPLINAR"
"179";"20001010024P3";179;179;3;0;2011;0;3;14;0;0;0;380952381;34;833333333;407291667;490394345;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"HIST<d3>RIA"
"180";"20001010025P0";180;180;3;0;2011;0;3;15;0;0;0;533333333;454545455;65530303;434259259;519360269;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"ENFERMAGEM"
"181";"20001010026P6";181;181;3;0;2012;0;3;12;1;0;0;555555556;685714286;460301939;373529412;518775298;83333333;0;0;27777778;0,0833333333333333;"NORDESTE";"MA";"UFMA";"CHAPADINHA";"ZOOTECNIA"
"182";"20001010027P2";182;182;3;0;2012;0;3;14;0;0;0;5;568627451;619047619;539912281;556896838;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"PSICOLOGIA"
"183";"20001010028P9";183;183;3;0;2012;0;3;11;1;0;1;909090909;736842105;561111111;573809524;695213412;90909091;0;90909091;60606061;0,181818181818182;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"DESENHO INDUSTRIAL"
"184";"20001010029P5";184;184;3;0;2012;0;3;10;0;0;0;533333333;351351351;6;407051282;472933992;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"DIREITO"
"185";"20001010031P0";185;185;3;0;2013;0;3;14;1;0;0;285714286;724137931;45996732;392948718;465692064;71428571;0;0;23809524;0,0714285714285714;"NORDESTE";"MA";"UFMA";"IMPERATRIZ";"MATERIAIS"
"186";"20001010032P6";186;186;3;0;2015;0;3;18;0;0;0;444444444;622222222;611111111;506862745;546160131;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"LETRAS"
"187";"20001010041P5";187;187;3;0;2016;1;3;19;0;0;0;649122807;450704225;1;479365079;644798028;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"EDUCA<c7><c3>O"
"188";"20001010042P1";188;188;3;0;2016;0;3;14;0;0;0;666666667;628571429;64047619;473684211;602349624;0;0;0;0;0;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"GEOCI<ca>NCIAS"
"189";"20001010043P8";189;189;3;0;2016;0;3;16;1;0;0;583333333;59375;683333333;496052632;589117325;625;0;0;20833333;0,0625;"NORDESTE";"MA";"UFMA";"S<c3>O LU<cd>S";"EDUCA<c7><c3>O F<cd>SICA"
"190";"20002017001P0";190;190;2;0;1996;0;4;13;0;0;0;615384615;277777778;431879205;508823529;458466282;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"AGRONOMIA"
"191";"20002017002P6";191;191;2;0;2006;0;3;14;0;0;0;523809524;553191489;537439614;451851852;51657312;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"MEDICINA VETERIN<c1>RIA"
"192";"20002017003P2";192;192;2;0;2010;0;3;12;0;0;0;833333333;840909091;545454545;647058824;716688948;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"PLANEJAMENTO URBANO E REGIONAL"
"193";"20002017004P9";193;193;2;0;2011;1;3;14;1;0;4;571428571;53030303;666666667;466666667;558766234;71428571;0;285714286;119047619;0,357142857142857;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"194";"20002017005P5";194;194;2;0;2012;1;3;15;0;1;0;4;153846154;623188406;377083333;388529473;0;66666667;0;22222222;0,0666666666666667;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"MEDICINA VETERIN<c1>RIA"
"195";"20002017007P8";195;195;2;0;2013;0;3;13;0;0;1;512820513;80952381;644042232;399019608;591351541;0;0;76923077;25641026;0,0769230769230769;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"CI<ca>NCIA POL<cd>TICA"
"196";"20002017008P4";196;196;2;0;2014;1;3;16;0;0;0;25;450980392;536790216;39625;408505152;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"HIST<d3>RIA"
"197";"20002017009P0";197;197;2;0;2014;0;3;11;0;0;0;878787879;80952381;523358586;477777778;672362013;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"RECURSOS PESQUEIROS E ENGENHARIA DE PESCA"
"198";"20002017010P9";198;198;2;0;2014;0;3;16;0;0;0;541666667;605263158;524390244;408333333;51991335;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"CAXIAS";"INTERDISCIPLINAR"
"199";"20002017039P7";199;199;2;0;2015;0;3;13;0;0;0;230769231;707317073;481225296;552777778;493022345;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"GEOGRAFIA"
"200";"20002017040P5";200;200;2;0;2016;0;3;12;0;0;0;305555556;627906977;524074074;324305556;44546054;0;0;0;0;0;"NORDESTE";"MA";"UEMA";"S<c3>O LU<cd>S";"LETRAS"
"201";"20009011001P4";201;201;4;1;2007;0;3;14;2;0;0;357142857;7;416666667;441071429;478720238;142857143;0;0;47619048;0,142857142857143;"NORDESTE";"MA";"UNICEUMA";"S<c3>O LU<cd>S";"ODONTOLOGIA"
"202";"20009011002P0";202;202;4;1;2008;0;3;9;10;2;0;555555556;807692308;503333333;602777778;617339744;1;222222222;0;407407407;1,33333333333333;"NORDESTE";"MA";"UNICEUMA";"S<c3>O LU<cd>S";"MICROBIOLOGIA"
"203";"20009011003P7";203;203;4;1;2013;1;3;13;0;0;0;743589744;512195122;666666667;504487179;606734678;0;0;0;0;0;"NORDESTE";"MA";"UNICEUMA";"S<c3>O LU<cd>S";"SA<da>DE COLETIVA"
"204";"21001014001P6";204;204;3;0;1991;0;4;25;0;0;0;333333333;421052632;492853411;2;361809844;0;0;0;0;0;"NORDESTE";"PI";"FUFPI";"TERESINA";"EDUCA<c7><c3>O"
"205";"21001014002P2";205;205;3;0;1999;0;4;20;2;0;1;466666667;285714286;510638298;333333333;399088146;1;0;5;5;0,15;"NORDESTE";"PI";"FUFPI";"TERESINA";"ZOOTECNIA"
"206";"21001014003P9";206;206;3;0;1999;0;4;26;17;0;0;294871795;137254902;491060026;5;355796681;653846154;0;0;217948718;0,653846153846154;"NORDESTE";"PI";"FUFPI";"TERESINA";"QU<cd>MICA"
"207";"21001014005P1";207;207;3;0;2002;0;4;14;0;0;0;547619048;571428571;583333333;1;675595238;0;0;0;0;0;"NORDESTE";"PI";"FUFPI";"TERESINA";"SERVI<c7>O SOCIAL"
"208";"21001014016P3";208;208;3;0;2008;0;3;15;0;0;0;177777778;740740741;497869318;333333333;437430293;0;0;0;0;0;"NORDESTE";"PI";"FUFPI";"TERESINA";"F<cd>SICA"
"209";"21001014020P0";209;209;3;0;2009;0;4;18;5;0;0;537037037;28125;427380952;333333333;394750331;277777778;0;0;92592593;0,277777777777778;"NORDESTE";"PI";"FUFPI";"TERESINA";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"210";"21001014024P6";210;210;3;0;2011;0;3;18;16;4;0;518518519;380952381;50472028;5;476047795;888888889;222222222;0;37037037;1,11111111111111;"NORDESTE";"PI";"FUFPI";"TERESINA";"MATERIAIS"
"211";"21001014031P2";211;211;3;0;2012;0;3;14;0;0;9;523809524;666666667;514423077;291666667;499141484;0;0;642857143;214285714;0,642857142857143;"NORDESTE";"PI";"FUFPI";"TERESINA";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"212";"21001014076P6";212;212;3;0;2015;1;3;19;0;0;0;631578947;271428571;650641026;333333333;471745469;0;0;0;0;0;"NORDESTE";"PI";"FUFPI";"TERESINA";"MEDICINA"
"213";"21002010070P4";213;213;2;0;2015;0;3;13;0;0;0;538461538;619047619;570512821;375;525755495;0;0;0;0;0;"NORDESTE";"PI";"UESPI";"TERESINA";"QU<cd>MICA"
"214";"21014000039P9";214;214;4;1;2016;0;3;13;0;0;0;897435897;587301587;571428571;586111111;660569292;0;0;0;0;0;"NORDESTE";"MA";"UNICEUMA";"S<c3>O LU<cd>S";"CI<ca>NCIAS AMBIENTAIS"
"215";"22001018001P9";215;215;3;0;1977;0;4;70;0;0;1;39047619;242009132;441386105;426816239;375171917;0;0;14285714;4761905;0,0142857142857143;"NORDESTE";"CE";"UFC";"FORTALEZA";"EDUCA<c7><c3>O"
"216";"22001018002P5";216;216;3;0;1976;0;6;32;5;0;0;25;92307692;427990196;467741935;309509956;15625;0;0;52083333;0,15625;"NORDESTE";"CE";"UFC";"FORTALEZA";"F<cd>SICA"
"217";"22001018003P1";217;217;3;0;1965;0;6;22;0;0;2;242424242;135135135;337338936;584444444;324835689;0;0;90909091;3030303;0,0909090909090909;"NORDESTE";"CE";"UFC";"FORTALEZA";"MATEM<c1>TICA"
"218";"22001018004P8";218;218;3;0;1976;0;5;45;21;1;5;274074074;83333333;461886305;507333333;331656761;466666667;22222222;111111111;2;0,6;"NORDESTE";"CE";"UFC";"FORTALEZA";"QU<cd>MICA"
"219";"22001018006P0";219;219;3;0;1971;0;4;17;7;0;0;392156863;205128205;378013983;465079365;360094604;411764706;0;0;137254902;0,411764705882353;"NORDESTE";"CE";"UFC";"FORTALEZA";"BIOQU<cd>MICA"
"220";"22001018007P7";220;220;3;0;1978;0;6;25;4;2;0;32;176470588;435714286;461111111;348323996;16;8;0;8;0,24;"NORDESTE";"CE";"UFC";"FORTALEZA";"FARMACOLOGIA"
"221";"22001018008P3";221;221;3;0;1976;0;5;16;0;0;1;291666667;185185185;560585586;468055556;376373248;0;0;625;20833333;0,0625;"NORDESTE";"CE";"UFC";"FORTALEZA";"SOCIOLOGIA"
"222";"22001018009P0";222;222;3;0;1972;0;5;11;0;0;0;424242424;257142857;571428571;42962963;420610871;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"ECONOMIA"
"223";"22001018010P8";223;223;3;0;1975;0;6;17;0;0;10;588235294;369047619;598082011;359469697;478708655;0;0;588235294;196078431;0,588235294117647;"NORDESTE";"CE";"UFC";"FORTALEZA";"ENGENHARIA CIVIL"
"224";"22001018011P4";224;224;3;0;1977;0;4;16;0;0;0;208333333;81632653;653846154;457777778;35039748;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"DIREITO"
"225";"22001018012P0";225;225;3;0;1973;0;4;19;5;2;1;421052632;104166667;521875;464130435;377806183;263157895;105263158;52631579;140350877;0,421052631578947;"NORDESTE";"CE";"UFC";"FORTALEZA";"AGRONOMIA"
"226";"22001018013P7";226;226;3;0;1976;0;4;17;1;2;0;333333333;272727273;47296627;540789474;404954087;58823529;117647059;0;58823529;0,176470588235294;"NORDESTE";"CE";"UFC";"FORTALEZA";"AGRONOMIA"
"227";"22001018014P3";227;227;3;0;1976;0;5;16;15;3;0;416666667;333333333;41172619;498550725;415069229;9375;1875;0;375;1,125;"NORDESTE";"CE";"UFC";"FORTALEZA";"ENGENHARIA AGR<cd>COLA"
"228";"22001018015P0";228;228;3;0;1971;0;3;12;0;0;0;444444444;395348837;678571429;56547619;520960225;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"ECONOMIA"
"229";"22001018018P9";229;229;3;0;1989;0;4;17;0;0;0;411764706;206896552;578571429;449603175;411708965;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"LETRAS"
"230";"22001018019P5";230;230;3;0;1991;0;4;20;4;0;0;583333333;552631579;516189168;482716049;533717532;2;0;0;66666667;0,2;"NORDESTE";"CE";"UFC";"FORTALEZA";"MEDICINA"
"231";"22001018020P3";231;231;3;0;1992;0;4;15;0;0;0;6;103448276;298780488;524479167;381676983;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"RECURSOS PESQUEIROS E ENGENHARIA DE PESCA"
"232";"22001018021P0";232;232;3;0;1993;0;5;23;0;2;0;173913043;15625;359803922;431333333;280325075;0;86956522;0;28985507;0,0869565217391304;"NORDESTE";"CE";"UFC";"FORTALEZA";"ENFERMAGEM"
"233";"22001018023P2";233;233;3;0;1993;0;5;22;3;1;1;272727273;272727273;465882616;442753623;363522696;136363636;45454545;45454545;75757576;0,227272727272727;"NORDESTE";"CE";"UFC";"FORTALEZA";"MEDICINA"
"234";"22001018025P5";234;234;3;0;1994;0;4;20;0;0;0;483333333;295652174;458292282;456481481;423439818;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"SA<da>DE COLETIVA"
"235";"22001018027P8";235;235;3;0;1995;0;3;21;0;0;2;396825397;244444444;325877663;367307692;333613799;0;0;95238095;31746032;0,0952380952380952;"NORDESTE";"CE";"UFC";"FORTALEZA";"GEOCI<ca>NCIAS"
"236";"22001018028P4";236;236;3;0;1996;0;5;16;0;0;0;770833333;52173913;58107371;456481481;582531914;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"CI<ca>NCIAS AMBIENTAIS"
"237";"22001018031P5";237;237;3;0;1995;0;5;28;2;0;6;357142857;257668712;49697516;524702381;409122278;71428571;0;214285714;95238095;0,285714285714286;"NORDESTE";"CE";"UFC";"FORTALEZA";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"238";"22001018032P1";238;238;3;0;1999;0;4;12;1;3;0;166666667;365079365;501488095;361458333;348673115;83333333;25;0;111111111;0,333333333333333;"NORDESTE";"CE";"UFC";"FORTALEZA";"ENGENHARIA EL<c9>TRICA"
"239";"22001018033P8";239;239;3;0;2000;0;4;17;0;0;0;411764706;81632653;601495726;440833333;383931605;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"HIST<d3>RIA"
"240";"22001018034P4";240;240;3;0;1999;0;4;15;0;0;0;666666667;283018868;4875;464166667;47533805;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"MATERIAIS"
"241";"22001018035P0";241;241;3;0;2001;0;5;16;2;7;0;416666667;203389831;396498227;452631579;367296576;125;4375;0;1875;0,5625;"NORDESTE";"CE";"UFC";"FORTALEZA";"ENGENHARIA QU<cd>MICA"
"242";"22001018036P7";242;242;3;0;2000;0;4;12;0;0;0;25;555555556;541666667;368055556;428819444;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"ENGENHARIA DE TRANSPORTES"
"243";"22001018037P3";243;243;3;0;1999;0;4;19;0;0;0;315789474;327868852;6;410416667;413518748;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"FILOSOFIA"
"244";"22001018040P4";244;244;3;0;2001;0;4;22;0;0;0;5;357142857;541771709;4625;465353641;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"CI<ca>NCIAS AMBIENTAIS"
"245";"22001018042P7";245;245;3;0;2002;0;5;15;0;0;0;577777778;380952381;520833333;577083333;514161706;0;0;0;0;0;"NORDESTE";"CE";"UFC";"FORTALEZA";"MICROBIOLOGIA"
