"";"CD_PROGRAMA_IES";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT"
"695";"28006011009P8";695;2;0;2010;0;3;15;0;0;0;511111111;59375;56492629;48875;53963435;0;0;0;0;702,066666666667
"696";"28006011010P6";696;2;0;2011;0;3;19;0;0;0;561403509;388888889;558823529;515909091;506256254;0;0;0;0;554,263157894737
"697";"28006011011P2";697;2;0;2011;0;3;18;0;0;1;240740741;266666667;391666667;464035088;34077729;0;0;55555556;18518519;585,055555555556
"698";"28006011012P9";698;2;0;2011;0;3;18;2;0;0;703703704;659090909;513344227;438405797;578636159;111111111;0;0;37037037;585,055555555556
"699";"28006011014P1";699;2;0;2014;0;3;10;0;0;0;633333333;769230769;705882353;490277778;649681058;0;0;0;0;1053,1
"700";"28006011015P8";700;2;0;2014;0;3;17;0;0;0;725490196;782608696;636363636;473039216;654375436;0;0;0;0;619,470588235294
"701";"28006011170P3";701;2;0;2016;0;3;11;0;0;0;333333333;538461538;580357143;43974359;472973901;0;0;0;0;957,363636363636
"702";"28007018001P3";702;2;0;1998;0;3;15;2;0;0;755555556;568181818;623543124;42;591820124;133333333;0;0;44444444;702,066666666667
"703";"28007018003P6";703;2;0;2002;0;5;17;6;4;0;490196078;228070175;457270408;472368421;411976271;352941176;235294118;0;196078431;619,470588235294
"704";"28007018004P2";704;2;0;2003;0;4;19;0;1;0;543859649;285714286;522321429;474621212;456629144;0;52631579;0;1754386;554,263157894737
"705";"28007018005P9";705;2;0;2004;0;4;22;0;0;1;439393939;125;459375;432333333;364025568;0;0;45454545;15151515;478,681818181818
"706";"28007018006P5";706;2;0;2004;0;3;14;0;0;0;571428571;625;438701923;522807018;539484378;0;0;0;0;752,214285714286
"707";"28007018007P1";707;2;0;2007;0;4;18;0;1;0;407407407;203703704;296274962;403787879;327793488;0;55555556;0;18518519;585,055555555556
"708";"28007018008P8";708;2;0;2008;0;4;14;10;1;0;5;279069767;5125;479166667;442684109;714285714;71428571;0;261904762;752,214285714286
"709";"28007018009P4";709;2;0;2008;0;4;17;0;0;0;490196078;4;500889436;426086957;454293118;0;0;0;0;619,470588235294
"710";"28007018010P2";710;2;0;2008;0;3;11;4;0;0;545454545;8;55;455;587613636;363636364;0;0;121212121;957,363636363636
"711";"28007018011P9";711;2;0;2009;0;4;19;0;0;1;543859649;176470588;480263158;437654321;409561929;0;0;52631579;1754386;554,263157894737
"712";"28007018012P5";712;2;0;2010;0;3;13;1;0;0;641025641;722222222;554166667;445833333;590811966;76923077;0;0;25641026;810,076923076923
"713";"28007018013P1";713;2;0;2011;0;3;15;0;0;1;644444444;846153846;503858025;53015873;631153761;0;0;66666667;22222222;702,066666666667
"714";"28007018014P8";714;2;0;2012;0;3;11;0;0;0;484848485;627906977;1;464957265;644428182;0;0;0;0;957,363636363636
"715";"28007018015P4";715;2;0;2013;0;3;16;0;0;0;708333333;666666667;561394728;491666667;607015349;0;0;0;0;658,1875
"716";"28007018016P0";716;2;0;2013;0;3;15;8;5;4;644444444;7;538923673;430882353;578562618;533333333;333333333;266666667;377777778;702,066666666667
"717";"28007018017P7";717;2;0;2013;1;3;13;0;0;0;487179487;464285714;601190476;380555556;483302808;0;0;0;0;810,076923076923
"718";"28007018018P3";718;2;0;2013;0;3;11;0;0;0;454545455;736842105;586224083;334615385;528056757;0;0;0;0;957,363636363636
"719";"28007018019P0";719;2;0;2013;0;3;12;3;0;0;305555556;741935484;456349206;583333333;521793395;25;0;0;83333333;877,583333333333
"720";"28007018075P7";720;2;0;2015;0;3;15;0;0;0;733333333;514285714;539511494;508796296;57398171;0;0;0;0;702,066666666667
"721";"28013018001P0";721;4;1;1999;0;4;12;0;0;0;861111111;666666667;833333333;511666667;718194444;0;0;0;0;877,583333333333
"722";"28013018004P9";722;4;1;2000;0;3;12;0;0;3;666666667;475609756;602240896;434027778;544636274;0;0;25;83333333;877,583333333333
"723";"28013018005P5";723;4;1;2006;0;3;11;0;0;3;818181818;553191489;607142857;3;569629041;0;0;272727273;90909091;957,363636363636
"724";"28013018062P9";724;4;1;2015;1;4;15;0;0;0;711111111;5;657407407;469607843;58453159;0;0;0;0;702,066666666667
"725";"28022017001P5";725;3;0;1979;0;5;17;3;0;0;588235294;233333333;323781832;44375;397275115;176470588;0;0;58823529;619,470588235294
"726";"28022017002P1";726;3;0;2008;0;3;12;5;0;1;638888889;64516129;541666667;483333333;577262545;416666667;0;83333333;166666667;877,583333333333
"727";"28022017003P8";727;3;0;2008;0;3;17;1;0;1;470588235;605263158;485833333;519117647;520200593;58823529;0;58823529;39215686;619,470588235294
"728";"28022017004P4";728;3;0;2008;0;3;12;4;0;0;555555556;5;52540107;295555556;469128045;333333333;0;0;111111111;877,583333333333
"729";"28022017005P0";729;3;0;2010;0;3;13;0;0;0;58974359;681818182;589285714;319736842;545146082;0;0;0;0;810,076923076923
"730";"28022017006P7";730;3;0;2010;0;3;12;0;0;0;611111111;609756098;516666667;392708333;532560552;0;0;0;0;877,583333333333
"731";"28022017007P3";731;3;0;2010;1;3;15;5;1;0;622222222;933333333;4921875;406862745;61365145;333333333;66666667;0;133333333;702,066666666667
"732";"28022017008P0";732;3;0;2011;1;3;13;0;0;0;820512821;555555556;590909091;405952381;593232462;0;0;0;0;810,076923076923
"733";"28022017010P4";733;3;0;2013;1;3;11;0;0;0;606060606;64;533918129;527777778;576939128;0;0;0;0;957,363636363636
"734";"28022017011P0";734;3;0;2014;1;3;20;0;0;0;35;586956522;95;359375;56158288;0;0;0;0;526,55
"735";"28049012001P3";735;3;0;2011;0;3;15;0;0;0;644444444;65;500798211;467156863;565599879;0;0;0;0;702,066666666667
"736";"30001013001P1";736;3;0;1978;0;4;32;0;0;0;302083333;364864865;586036036;408893557;415469448;0;0;0;0;329,09375
"737";"30001013003P4";737;3;0;1989;0;4;16;2;0;0;6875;645833333;520833333;389215686;560845588;125;0;0;41666667;658,1875
"738";"30001013004P0";738;3;0;1991;0;4;20;2;0;15;283333333;253164557;41828949;491666667;361613512;1;0;75;283333333;526,55
"739";"30001013005P7";739;3;0;1992;0;4;25;6;0;2;16;205128205;586397059;469166667;355172983;24;0;8;106666667;421,24
"740";"30001013006P3";740;3;0;1992;0;5;16;0;0;0;1875;235294118;496256039;418452381;334375634;0;0;0;0;658,1875
"741";"30001013007P0";741;3;0;1994;0;4;29;0;0;3;425287356;393617021;581944444;480277778;47028165;0;0;103448276;34482759;363,137931034483
"742";"30001013010P0";742;3;0;1996;0;5;14;0;0;0;595238095;344827586;490158985;530882353;490276755;0;0;0;0;752,214285714286
"743";"30001013011P7";743;3;0;1996;0;4;13;9;1;0;461538462;25;40952381;458974359;395009158;692307692;76923077;0;256410256;810,076923076923
"744";"30001013013P0";744;3;0;1999;0;4;16;0;0;0;479166667;260869565;535526316;361458333;40925522;0;0;0;0;658,1875
"745";"30001013014P6";745;3;0;2001;0;4;19;0;0;4;403508772;125;512882653;46031746;375427221;0;0;210526316;70175439;554,263157894737
"746";"30001013015P2";746;3;0;2000;0;4;18;0;0;0;351851852;425531915;475173611;445634921;424548075;0;0;0;0;585,055555555556
"747";"30001013016P9";747;3;0;2003;0;4;16;2;0;0;604166667;151515152;506410256;528431373;447630862;125;0;0;41666667;658,1875
"748";"30001013017P5";748;3;0;2003;0;5;19;0;0;0;526315789;276595745;463035714;397567288;415878634;0;0;0;0;554,263157894737
"749";"30001013018P1";749;3;0;1999;0;5;24;0;0;0;444444444;386363636;597222222;52827381;489076028;0;0;0;0;438,791666666667
"750";"30001013019P8";750;3;0;2004;0;4;21;0;0;4;428571429;236363636;423290598;373106061;365332931;0;0;19047619;63492063;501,47619047619
"751";"30001013020P6";751;3;0;2004;0;5;13;0;0;0;641025641;32;785714286;680416667;606789148;0;0;0;0;810,076923076923
"752";"30001013021P2";752;3;0;2006;0;4;19;10;0;0;456140351;113207547;406181472;335984848;327878555;526315789;0;0;175438596;554,263157894737
"753";"30001013022P9";753;3;0;2006;0;3;16;0;0;0;416666667;5;666666667;539583333;530729167;0;0;0;0;658,1875
"754";"30001013024P1";754;3;0;2006;0;3;11;0;0;0;909090909;682539683;582575758;43452381;65218254;0;0;0;0;957,363636363636
"755";"30001013025P8";755;3;0;2006;0;4;22;0;0;0;393939394;222222222;481773504;562847222;415195586;0;0;0;0;478,681818181818
"756";"30001013026P4";756;3;0;2007;1;3;13;0;0;0;256410256;565217391;487787204;492156863;450392929;0;0;0;0;810,076923076923
"757";"30001013027P0";757;3;0;2006;0;4;18;0;0;0;185185185;18627451;535714286;430434783;334402191;0;0;0;0;585,055555555556
"758";"30001013028P7";758;3;0;2007;0;3;16;0;0;0;395833333;431034483;541038154;48974359;46441239;0;0;0;0;658,1875
"759";"30001013029P3";759;3;0;2007;0;4;14;18;8;1;69047619;507692308;585106383;5390625;580584345;1;571428571;71428571;547619048;752,214285714286
"760";"30001013030P1";760;3;0;2007;0;3;10;1;0;0;533333333;756097561;511261261;358333333;539756372;1;0;0;33333333;1053,1
"761";"30001013031P8";761;3;0;2007;0;4;15;0;0;0;555555556;458333333;540740741;474509804;507284858;0;0;0;0;702,066666666667
"762";"30001013032P4";762;3;0;2008;0;4;20;0;0;1;4;274509804;357142857;425378788;364257862;0;0;5;16666667;526,55
"763";"30001013033P0";763;3;0;2008;0;3;16;0;0;0;583333333;702702703;551282051;502916667;585058688;0;0;0;0;658,1875
"764";"30001013034P7";764;3;0;2008;0;4;18;0;0;0;351851852;294117647;553321678;349652778;387235989;0;0;0;0;585,055555555556
"765";"30001013035P3";765;3;0;2009;0;3;16;0;0;0;458333333;388888889;5375;393627451;444587418;0;0;0;0;658,1875
"766";"30001013036P0";766;3;0;2010;1;3;14;2;0;0;880952381;425;628869048;407142857;585491071;142857143;0;0;47619048;752,214285714286
"767";"30001013037P6";767;3;0;2008;0;3;14;0;0;0;547619048;833333333;65;410555556;610376984;0;0;0;0;752,214285714286
"768";"30001013040P7";768;3;0;2010;0;3;18;0;0;0;425925926;615384615;531776557;438047619;502783679;0;0;0;0;585,055555555556
"769";"30001013041P3";769;3;0;2010;0;3;17;0;0;0;470588235;593220339;653846154;31127451;507232309;0;0;0;0;619,470588235294
"770";"30001013042P0";770;3;0;2010;0;3;12;0;0;0;527777778;538461538;577564103;529761905;543391331;0;0;0;0;877,583333333333
"771";"30001013044P2";771;3;0;2011;1;3;10;0;0;0;266666667;6;972222222;633333333;618055556;0;0;0;0;1053,1
"772";"30001013045P9";772;3;0;2011;1;3;40;0;0;2;575;344262295;1;465922619;596296229;0;0;5;16666667;263,275
"773";"30001013046P5";773;3;0;2011;0;3;12;0;0;0;305555556;705882353;430983709;428205128;467656686;0;0;0;0;877,583333333333
"774";"30001013047P1";774;3;0;2011;0;3;13;6;1;1;641025641;659574468;507878151;372685185;545290861;461538462;76923077;76923077;205128205;810,076923076923
"775";"30001013048P8";775;3;0;2011;1;3;12;1;0;1;361111111;4;546741453;525925926;458444623;83333333;0;83333333;55555556;877,583333333333
"776";"30001013049P4";776;3;0;2012;0;3;17;8;0;0;647058824;9;572994987;491666667;652930119;470588235;0;0;156862745;619,470588235294
"777";"30001013053P1";777;3;0;2013;0;4;13;0;0;0;564102564;363636364;495598892;4375;465209455;0;0;0;0;810,076923076923
"778";"30001013054P8";778;3;0;2014;0;3;12;0;0;2;694444444;1;584498834;500595238;694884629;0;0;166666667;55555556;877,583333333333
"779";"30001013055P4";779;3;0;2014;0;3;17;0;0;0;62745098;486486486;601666667;519583333;558796867;0;0;0;0;619,470588235294
"780";"30001013056P0";780;3;0;2014;0;3;13;0;0;0;564102564;653846154;553041793;494270833;566315336;0;0;0;0;810,076923076923
"781";"30001013057P7";781;3;0;2014;0;3;15;0;0;0;666666667;653061224;5625;44537037;581899565;0;0;0;0;702,066666666667
"782";"30001013103P9";782;3;0;2015;0;3;13;0;0;0;641025641;5;460402767;39754902;499744357;0;0;0;0;810,076923076923
"783";"30001013104P5";783;3;0;2016;0;3;15;2;0;0;466666667;76;611111111;398148148;558981481;133333333;0;0;44444444;702,066666666667
"784";"30001013106P8";784;3;0;2016;0;3;17;0;0;0;470588235;826086957;652192982;487962963;609207784;0;0;0;0;619,470588235294
"785";"30007011001P0";785;4;1;2001;1;5;13;0;1;3;487179487;444444444;583333333;333333333;46207265;0;76923077;230769231;102564103;810,076923076923
"786";"30011019001P3";786;4;1;2007;0;4;12;1;0;0;527777778;266666667;519414414;471666667;446381381;83333333;0;0;27777778;877,583333333333
"787";"30011019002P0";787;4;1;2008;0;3;13;1;0;0;538461538;647058824;545833333;436904762;542064614;76923077;0;0;25641026;810,076923076923
"788";"30011019003P6";788;4;1;2010;0;3;10;1;0;0;766666667;578947368;611111111;635897436;648155646;1;0;0;33333333;1053,1
"789";"30011019005P9";789;4;1;2012;0;3;8;0;0;0;708333333;553191489;543931159;513333333;579697329;0;0;0;0;1316,375
"790";"30011019006P5";790;4;1;2013;1;3;12;0;3;0;638888889;654545455;557522925;548888889;599961539;0;25;0;83333333;877,583333333333
"791";"31001017001P4";791;3;0;1972;0;5;43;0;0;0;341085271;264285714;500467829;383333333;372293037;0;0;0;0;244,906976744186
"792";"31001017002P0";792;3;0;1972;0;7;54;0;0;0;154320988;192982456;328463203;507179487;295736534;0;0;0;0;195,018518518519
"793";"31001017004P3";793;3;0;1971;0;7;36;1;0;1;388888889;273631841;544117647;54469697;437833837;27777778;0;27777778;18518519;292,527777777778
"794";"31001017005P0";794;3;0;1981;0;5;16;0;0;0;270833333;285714286;558823529;55;416342787;0;0;0;0;658,1875
"795";"31001017008P9";795;3;0;1977;0;7;18;6;1;0;203703704;384615385;554166667;669583333;453017272;333333333;55555556;0;12962963;585,055555555556
"796";"31001017009P5";796;3;0;1964;0;5;18;1;0;0;240740741;306122449;466354724;60530303;404630236;55555556;0;0;18518519;585,055555555556
"797";"31001017011P0";797;3;0;1968;0;5;34;1;0;0;264705882;208333333;416666667;35245098;310539216;29411765;0;0;9803922;309,735294117647
"798";"31001017012P6";798;3;0;1963;0;7;62;2;0;0;279569892;301075269;489492412;546875;404253143;32258065;0;0;10752688;169,854838709677
"799";"31001017013P2";799;3;0;1963;0;6;18;24;0;0;481481481;446808511;557917889;398958333;471291554;1;0;0;333333333;585,055555555556
"800";"31001017015P5";800;3;0;1974;0;5;22;9;4;0;378787879;344827586;402272727;574679487;42514192;409090909;181818182;0;196969697;478,681818181818
"801";"31001017017P8";801;3;0;1965;0;6;49;12;0;0;265306122;178217822;494483159;518910256;36422934;244897959;0;0;81632653;214,918367346939
"802";"31001017019P0";802;3;0;1972;0;5;30;0;0;0;222222222;108433735;485800086;467291667;320936927;0;0;0;0;351,033333333333
"803";"31001017020P9";803;3;0;1980;0;7;30;0;0;0;355555556;220930233;470471522;374774775;355433021;0;0;0;0;351,033333333333
"804";"31001017021P5";804;3;0;1968;0;7;20;0;0;0;416666667;247191011;455472787;362698413;370507219;0;0;0;0;526,55
"805";"31001017022P1";805;3;0;1977;0;5;25;0;0;0;4;2625;571527778;359375;398350694;0;0;0;0;421,24
"806";"31001017023P8";806;3;0;1982;0;6;29;0;0;0;344827586;173913043;50870734;299754902;331800718;0;0;0;0;363,137931034483
"807";"31001017024P4";807;3;0;1972;0;7;30;0;0;4;422222222;131868132;4899481;401973684;361503035;0;0;133333333;44444444;351,033333333333
"808";"31001017025P0";808;3;0;1979;0;5;22;0;0;0;348484848;220338983;556666667;3475;368247625;0;0;0;0;478,681818181818
"809";"31001017027P3";809;3;0;1971;0;7;18;0;1;2;37037037;516666667;565018315;481578947;483408575;0;55555556;111111111;55555556;585,055555555556
"810";"31001017028P0";810;3;0;1967;0;7;42;7;2;7;277777778;253731343;430313709;472798742;358655393;166666667;47619048;166666667;126984127;250,738095238095
"811";"31001017029P6";811;3;0;1966;0;6;51;3;0;1;22875817;236180905;439294859;474845679;344769903;58823529;0;19607843;26143791;206,490196078431
"812";"31001017030P4";812;3;0;1965;0;7;27;0;0;5;271604938;227272727;55;471666667;380136083;0;0;185185185;61728395;390,037037037037
"813";"31001017031P0";813;3;0;1967;0;6;22;8;0;0;454545455;308333333;541666667;42191358;431614759;363636364;0;0;121212121;478,681818181818
"814";"31001017032P7";814;3;0;1967;0;5;19;4;1;0;596491228;338235294;532121212;41547619;470580981;210526316;52631579;0;87719298;554,263157894737
"815";"31001017035P6";815;3;0;1967;0;5;15;1;1;1;755555556;588235294;601632906;497395833;610704897;66666667;66666667;66666667;66666667;702,066666666667
"816";"31001017036P2";816;3;0;1963;0;7;19;27;0;0;210526316;172727273;460912315;453030303;324299052;1;0;0;333333333;554,263157894737
"817";"31001017037P9";817;3;0;1976;0;6;42;17;0;0;238095238;129770992;457992424;382166667;30200633;404761905;0;0;134920635;250,738095238095
"818";"31001017038P5";818;3;0;1979;0;4;10;0;0;1;733333333;543478261;50708502;399358974;545813897;0;0;1;33333333;1053,1
"819";"31001017040P0";819;3;0;1978;0;4;18;0;0;0;537037037;555555556;512962963;485416667;522743056;0;0;0;0;585,055555555556
"820";"31001017041P6";820;3;0;1971;0;4;17;0;0;0;62745098;470588235;472979436;447368421;504596768;0;0;0;0;619,470588235294
"821";"31001017048P0";821;3;0;1978;0;7;43;0;0;0;263565891;220779221;429852403;549213836;365852838;0;0;0;0;244,906976744186
"822";"31001017049P7";822;3;0;1970;0;5;15;0;0;0;422222222;588235294;314516129;6;481243411;0;0;0;0;702,066666666667
"823";"31001017059P2";823;3;0;1960;0;5;25;1;0;1;2;90909091;335031324;536607143;290636889;4;0;4;26666667;421,24
"824";"31001017060P0";824;3;0;1972;0;5;30;0;0;0;133333333;107142857;326931716;447747748;253788914;0;0;0;0;351,033333333333
"825";"31001017062P3";825;3;0;1973;0;4;21;0;0;0;428571429;403846154;676024729;522619048;50776534;0;0;0;0;501,47619047619
"826";"31001017064P6";826;3;0;1972;0;6;30;0;0;0;644444444;384615385;481915934;497474747;502112628;0;0;0;0;351,033333333333
"827";"31001017065P2";827;3;0;1972;0;6;20;0;0;0;6;341772152;518847795;453395062;478503752;0;0;0;0;526,55
"828";"31001017067P5";828;3;0;1968;0;5;27;0;0;0;308641975;242857143;488333333;449444444;372319224;0;0;0;0;390,037037037037
"829";"31001017069P8";829;3;0;1970;0;3;16;0;0;0;479166667;375;482142857;443137255;444861695;0;0;0;0;658,1875
"830";"31001017070P6";830;3;0;1970;0;6;36;0;0;0;287037037;138613861;449220547;441865079;329184131;0;0;0;0;292,527777777778
"831";"31001017071P2";831;3;0;1970;0;5;20;0;0;0;416666667;338983051;46125;479487179;424096724;0;0;0;0;526,55
"832";"31001017072P9";832;3;0;1980;0;4;23;0;0;11;536231884;361702128;551316739;445967742;473804623;0;0;47826087;15942029;457,869565217391
"833";"31001017084P7";833;3;0;1985;0;5;18;0;0;0;407407407;278688525;493518519;540151515;429941491;0;0;0;0;585,055555555556
"834";"31001017086P0";834;3;0;1970;0;4;23;0;0;0;420289855;277777778;493055556;385119048;394060559;0;0;0;0;457,869565217391
"835";"31001017087P6";835;3;0;1988;0;7;44;2;0;1;257575758;25;528301887;579032258;403727476;45454545;0;22727273;22727273;239,340909090909
"836";"31001017088P2";836;3;0;1985;0;5;19;0;0;1;49122807;253164557;528846154;353030303;406567271;0;0;52631579;1754386;554,263157894737
"837";"31001017089P9";837;3;0;1985;0;6;28;0;1;0;571428571;470588235;583333333;483333333;527170868;0;35714286;0;11904762;376,107142857143
"838";"31001017097P1";838;3;0;1988;0;5;10;0;0;0;466666667;146341463;38100471;358888889;338225432;0;0;0;0;1053,1
"839";"31001017098P8";839;3;0;1992;0;5;17;0;1;0;333333333;163934426;446526151;400925926;336179959;0;58823529;0;19607843;619,470588235294
"840";"31001017099P4";840;3;0;1991;0;5;27;4;3;0;530864198;272727273;496648196;504901961;451285407;148148148;111111111;0;86419753;390,037037037037
"841";"31001017100P2";841;3;0;1993;0;5;19;25;0;2;596491228;483870968;533424908;456;517446776;1;0;105263158;368421053;554,263157894737
"842";"31001017101P9";842;3;0;1992;0;3;11;0;0;0;96969697;719298246;692307692;501851852;72078869;0;0;0;0;957,363636363636
"843";"31001017102P5";843;3;0;1991;0;6;12;0;0;4;666666667;391666667;738217593;511538462;577022347;0;0;333333333;111111111;877,583333333333
"844";"31001017103P1";844;3;0;1994;0;6;20;0;0;8;516666667;265625;46041366;40308642;411447937;0;0;4;133333333;526,55
"845";"31001017105P4";845;3;0;1995;0;6;32;0;0;0;375;301886792;481779794;47281746;407871012;0;0;0;0;329,09375
"846";"31001017106P0";846;3;0;1995;0;5;16;0;0;0;75;631578947;611415883;412280702;601318883;0;0;0;0;658,1875
"847";"31001017108P3";847;3;0;1996;0;7;29;0;0;0;264367816;26984127;463506466;62662037;406083981;0;0;0;0;363,137931034483
"848";"31001017110P8";848;3;0;1997;0;4;28;3;0;0;44047619;443037975;546407057;407777778;45942475;107142857;0;0;35714286;376,107142857143
"849";"31001017111P4";849;3;0;1997;0;5;25;0;0;0;44;384615385;603754941;543872549;493060719;0;0;0;0;421,24
"850";"31001017112P0";850;3;0;1999;0;4;15;4;1;1;666666667;393442623;522619048;636666667;554848751;266666667;66666667;66666667;133333333;702,066666666667
"851";"31001017115P0";851;3;0;2008;1;4;29;1;1;1;540229885;398058252;578340785;435353535;487995614;34482759;34482759;34482759;34482759;363,137931034483
"852";"31001017118P9";852;3;0;2003;0;4;17;0;0;0;333333333;615384615;553571429;445075758;486841284;0;0;0;0;619,470588235294
"853";"31001017119P5";853;3;0;2002;0;4;20;0;0;0;55;372093023;51025641;361111111;448365136;0;0;0;0;526,55
"854";"31001017121P0";854;3;0;2005;0;4;21;0;0;0;888888889;587301587;6875;480797101;661121894;0;0;0;0;501,47619047619
"855";"31001017123P2";855;3;0;2006;0;4;21;0;0;0;238095238;342857143;516666667;358333333;363988095;0;0;0;0;501,47619047619
"856";"31001017125P5";856;3;0;2006;0;5;12;0;0;2;694444444;4;50039185;421428571;504066216;0;0;166666667;55555556;877,583333333333
"857";"31001017127P8";857;3;0;2008;0;5;25;0;0;0;72;414285714;560297745;45472973;537328297;0;0;0;0;421,24
"858";"31001017128P4";858;3;0;2009;0;4;14;0;1;0;476190476;714285714;46482684;536309524;547903139;0;71428571;0;23809524;752,214285714286
"859";"31001017130P9";859;3;0;2009;0;4;20;0;0;0;416666667;114285714;45970696;402430556;348272474;0;0;0;0;526,55
"860";"31001017132P1";860;3;0;2009;1;3;18;0;0;8;574074074;463768116;553571429;430208333;505405488;0;0;444444444;148148148;585,055555555556
"861";"31001017138P0";861;3;0;2009;0;5;19;0;2;0;666666667;357142857;576923077;495666667;524099817;0;105263158;0;35087719;554,263157894737
"862";"31001017139P6";862;3;0;2009;0;3;15;0;3;2;577777778;636363636;570238095;375877193;540064176;0;2;133333333;111111111;702,066666666667
"863";"31001017142P7";863;3;0;2010;1;3;12;0;0;2;555555556;552631579;495772947;361111111;491267798;0;0;166666667;55555556;877,583333333333
"864";"31001017143P3";864;3;0;2011;0;3;23;2;0;0;492753623;586956522;565217391;441358025;52157139;86956522;0;0;28985507;457,869565217391
"865";"31001017144P0";865;3;0;2011;1;4;21;0;0;0;412698413;1;527272727;520014881;614996505;0;0;0;0;501,47619047619
"866";"31001017145P6";866;3;0;2011;0;4;25;1;0;1;68;15625;418956044;467824074;43075753;4;0;4;26666667;421,24
"867";"31001017146P2";867;3;0;2011;0;4;19;0;0;0;385964912;2;499233253;431349206;379136843;0;0;0;0;554,263157894737
"868";"31001017149P1";868;3;0;2012;1;4;13;0;10;1;743589744;578947368;7;594551282;654272099;0;769230769;76923077;282051282;810,076923076923
"869";"31001017150P0";869;3;0;2013;1;3;12;0;0;0;555555556;463414634;561011905;39212963;493027931;0;0;0;0;877,583333333333
"870";"31001017152P2";870;3;0;2013;1;3;24;0;0;0;208333333;272727273;550675676;429022989;365189818;0;0;0;0;438,791666666667
